Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Booking Date,TimeZone,Main Currency,Main Amount,Record Type,Payment Currency,Received (PC),Authorised (PC),Captured (PC),Settlement Currency,Payable (SC),Commission (SC),Markup (SC),Scheme Fees (SC),Interchange (SC),Processing Fee Currency,Processing Fee (FC),User Name,Payment Method Variant,Modification Merchant Reference,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,AffiniPayLLCMP1,DNVFR7886D22P4V5,collection-2AJccZ4AGn7xoCgNwTgLnf-429fVQ1hVeDIl4qEuHUCpc,ach,2024-06-09 19:28:36,PDT,USD,1.00,Authorised,USD,-1.00,1.00,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,DNVFR7886D22P4V5,collection-2AJccZ4AGn7xoCgNwTgLnf-429fVQ1hVeDIl4qEuHUCpc,ach,2024-06-09 19:28:36,PDT,USD,1.00,Received,USD,1.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,W9G339W7MFH49W65,collection-5SZOmOeeYg3HlEaAgcZVHZ-1rapk4GlDwI9XUturlCGdV,ach,2024-06-09 19:28:38,PDT,USD,1.48,Authorised,USD,-1.48,1.48,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,W9G339W7MFH49W65,collection-5SZOmOeeYg3HlEaAgcZVHZ-1rapk4GlDwI9XUturlCGdV,ach,2024-06-09 19:28:38,PDT,USD,1.48,Received,USD,1.48,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,DNVFR7886D22P4V5,collection-2AJccZ4AGn7xoCgNwTgLnf-429fVQ1hVeDIl4qEuHUCpc,ach,2024-06-09 19:28:45,PDT,USD,1.00,SentForSettle,USD,,-1.00,1.00,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,W9G339W7MFH49W65,collection-5SZOmOeeYg3HlEaAgcZVHZ-1rapk4GlDwI9XUturlCGdV,ach,2024-06-09 19:28:47,PDT,USD,1.48,SentForSettle,USD,,-1.48,1.48,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PMS3JRV3H8SRHBV5,collection-2AJccZ4AGn7xoCgNwTgLnf-31iocOFByzDIu0Z8ocnu5q,ach,2024-06-09 19:29:54,PDT,USD,1.00,Received,USD,1.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PMS3JRV3H8SRHBV5,collection-2AJccZ4AGn7xoCgNwTgLnf-31iocOFByzDIu0Z8ocnu5q,ach,2024-06-09 19:29:54,PDT,USD,1.00,Authorised,USD,-1.00,1.00,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PMS3JRV3H8SRHBV5,collection-2AJccZ4AGn7xoCgNwTgLnf-31iocOFByzDIu0Z8ocnu5q,ach,2024-06-09 19:30:03,PDT,USD,1.00,SentForSettle,USD,,-1.00,1.00,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MFDXDHM77SRZ5TT5,collection-2AJccZ4AGn7xoCgNwTgLnf-4Vzbbu9ZhoH0eHCIch5q9J,ach,2024-06-09 19:31:12,PDT,USD,1.00,Authorised,USD,-1.00,1.00,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MFDXDHM77SRZ5TT5,collection-2AJccZ4AGn7xoCgNwTgLnf-4Vzbbu9ZhoH0eHCIch5q9J,ach,2024-06-09 19:31:12,PDT,USD,1.00,Received,USD,1.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MFDXDHM77SRZ5TT5,collection-2AJccZ4AGn7xoCgNwTgLnf-4Vzbbu9ZhoH0eHCIch5q9J,ach,2024-06-09 19:31:17,PDT,USD,1.00,SentForSettle,USD,,-1.00,1.00,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R54SX85CXRHHSXT5,collection-2AJccZ4AGn7xoCgNwTgLnf-0ATrEwuvxilcSDS99ZzKXe,ach,2024-06-09 19:32:32,PDT,USD,1.00,Authorised,USD,-1.00,1.00,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R54SX85CXRHHSXT5,collection-2AJccZ4AGn7xoCgNwTgLnf-0ATrEwuvxilcSDS99ZzKXe,ach,2024-06-09 19:32:32,PDT,USD,1.00,Received,USD,1.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R54SX85CXRHHSXT5,collection-2AJccZ4AGn7xoCgNwTgLnf-0ATrEwuvxilcSDS99ZzKXe,ach,2024-06-09 19:32:37,PDT,USD,1.00,SentForSettle,USD,,-1.00,1.00,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JQFZNV5DVFZTL3V5,collection-2AqAfg7R3KgwkRPwp11K15-6F5fKF9ltHXPKZbrF8qw5Z,ach,2024-06-09 19:32:42,PDT,USD,1.00,Received,USD,1.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JQFZNV5DVFZTL3V5,collection-2AqAfg7R3KgwkRPwp11K15-6F5fKF9ltHXPKZbrF8qw5Z,ach,2024-06-09 19:32:42,PDT,USD,1.00,Authorised,USD,-1.00,1.00,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JQFZNV5DVFZTL3V5,collection-2AqAfg7R3KgwkRPwp11K15-6F5fKF9ltHXPKZbrF8qw5Z,ach,2024-06-09 19:32:50,PDT,USD,1.00,SentForSettle,USD,,-1.00,1.00,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,M6S3MN4B26252VT5,collection-2jXiMGZCppNGwwQRYPHXa0-12IjsEGScbV4pnOQ4aU0cx,ach,2024-06-09 19:35:11,PDT,USD,1.01,Authorised,USD,-1.01,1.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,M6S3MN4B26252VT5,collection-2jXiMGZCppNGwwQRYPHXa0-12IjsEGScbV4pnOQ4aU0cx,ach,2024-06-09 19:35:11,PDT,USD,1.01,Received,USD,1.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,M6S3MN4B26252VT5,collection-2jXiMGZCppNGwwQRYPHXa0-12IjsEGScbV4pnOQ4aU0cx,ach,2024-06-09 19:35:14,PDT,USD,1.01,SentForSettle,USD,,-1.01,1.01,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GV9ZCB5CXRHHSXT5,collection-2jXiMGZCppNGwwQRYPHXa0-2TroLRMuQG6jtKKb3QFPN6,ach,2024-06-09 19:35:24,PDT,USD,1.02,Authorised,USD,-1.02,1.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GV9ZCB5CXRHHSXT5,collection-2jXiMGZCppNGwwQRYPHXa0-2TroLRMuQG6jtKKb3QFPN6,ach,2024-06-09 19:35:24,PDT,USD,1.02,Received,USD,1.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GV9ZCB5CXRHHSXT5,collection-2jXiMGZCppNGwwQRYPHXa0-2TroLRMuQG6jtKKb3QFPN6,ach,2024-06-09 19:35:36,PDT,USD,1.02,SentForSettle,USD,,-1.02,1.02,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,S49RJB5CXRHHSXT5,collection-2hhsp8ZFIJGBGfrTxXSYRa-6HmVfD1sw708Hv5cgsxF5x,ach,2024-06-09 19:35:45,PDT,USD,1.01,Received,USD,1.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,S49RJB5CXRHHSXT5,collection-2hhsp8ZFIJGBGfrTxXSYRa-6HmVfD1sw708Hv5cgsxF5x,ach,2024-06-09 19:35:45,PDT,USD,1.01,Authorised,USD,-1.01,1.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,S49RJB5CXRHHSXT5,collection-2hhsp8ZFIJGBGfrTxXSYRa-6HmVfD1sw708Hv5cgsxF5x,ach,2024-06-09 19:35:50,PDT,USD,1.01,SentForSettle,USD,,-1.01,1.01,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GGWCDC886D22P4V5,collection-2hhsp8ZFIJGBGfrTxXSYRa-11WBGJORW3AU3a8O9BNPsx,ach,2024-06-09 19:35:59,PDT,USD,1.02,Authorised,USD,-1.02,1.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GGWCDC886D22P4V5,collection-2hhsp8ZFIJGBGfrTxXSYRa-11WBGJORW3AU3a8O9BNPsx,ach,2024-06-09 19:35:59,PDT,USD,1.02,Received,USD,1.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GGWCDC886D22P4V5,collection-2hhsp8ZFIJGBGfrTxXSYRa-11WBGJORW3AU3a8O9BNPsx,ach,2024-06-09 19:36:08,PDT,USD,1.02,SentForSettle,USD,,-1.02,1.02,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,S2GNVKM77SRZ5TT5,collection-7KAQwWWGV8y4ErSGCE1a2c-2qBqbOWu88O1tUfNo5Qf27,ach,2024-06-09 19:36:18,PDT,USD,1.01,Received,USD,1.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,S2GNVKM77SRZ5TT5,collection-7KAQwWWGV8y4ErSGCE1a2c-2qBqbOWu88O1tUfNo5Qf27,ach,2024-06-09 19:36:18,PDT,USD,1.01,Authorised,USD,-1.01,1.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,S2GNVKM77SRZ5TT5,collection-7KAQwWWGV8y4ErSGCE1a2c-2qBqbOWu88O1tUfNo5Qf27,ach,2024-06-09 19:36:26,PDT,USD,1.01,SentForSettle,USD,,-1.01,1.01,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Z4FJQVV3H8SRHBV5,collection-7KAQwWWGV8y4ErSGCE1a2c-6sjNdGr8x2mW0ixxQZUn4x,ach,2024-06-09 19:36:32,PDT,USD,1.02,Received,USD,1.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Z4FJQVV3H8SRHBV5,collection-7KAQwWWGV8y4ErSGCE1a2c-6sjNdGr8x2mW0ixxQZUn4x,ach,2024-06-09 19:36:32,PDT,USD,1.02,Authorised,USD,-1.02,1.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Z4FJQVV3H8SRHBV5,collection-7KAQwWWGV8y4ErSGCE1a2c-6sjNdGr8x2mW0ixxQZUn4x,ach,2024-06-09 19:36:41,PDT,USD,1.02,SentForSettle,USD,,-1.02,1.02,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R82GSC886D22P4V5,collection-4rWNBgUEhTshrNT9CRIyRj-6aG9xZ2jaDJnP73jg33lK6,ach,2024-06-09 19:36:52,PDT,USD,1.01,Received,USD,1.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R82GSC886D22P4V5,collection-4rWNBgUEhTshrNT9CRIyRj-6aG9xZ2jaDJnP73jg33lK6,ach,2024-06-09 19:36:52,PDT,USD,1.01,Authorised,USD,-1.01,1.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,M4DG7C5CXRHHSXT5,collection-4rWNBgUEhTshrNT9CRIyRj-35Mj5rtZEUpFryXvkx6khi,ach,2024-06-09 19:37:07,PDT,USD,1.02,Received,USD,1.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,M4DG7C5CXRHHSXT5,collection-4rWNBgUEhTshrNT9CRIyRj-35Mj5rtZEUpFryXvkx6khi,ach,2024-06-09 19:37:07,PDT,USD,1.02,Authorised,USD,-1.02,1.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R82GSC886D22P4V5,collection-4rWNBgUEhTshrNT9CRIyRj-6aG9xZ2jaDJnP73jg33lK6,ach,2024-06-09 19:37:07,PDT,USD,1.01,SentForSettle,USD,,-1.01,1.01,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,M4DG7C5CXRHHSXT5,collection-4rWNBgUEhTshrNT9CRIyRj-35Mj5rtZEUpFryXvkx6khi,ach,2024-06-09 19:37:16,PDT,USD,1.02,SentForSettle,USD,,-1.02,1.02,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,W4V5PP4B26252VT5,collection-0Y93zRsQdFKH0nAVs819d2-5HBsKFpFTTZ7aTyKGmix2v,ach,2024-06-09 19:37:23,PDT,USD,1.01,Received,USD,1.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,W4V5PP4B26252VT5,collection-0Y93zRsQdFKH0nAVs819d2-5HBsKFpFTTZ7aTyKGmix2v,ach,2024-06-09 19:37:23,PDT,USD,1.01,Authorised,USD,-1.01,1.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,W4V5PP4B26252VT5,collection-0Y93zRsQdFKH0nAVs819d2-5HBsKFpFTTZ7aTyKGmix2v,ach,2024-06-09 19:37:25,PDT,USD,1.01,SentForSettle,USD,,-1.01,1.01,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JD5JGC5CXRHHSXT5,collection-0Y93zRsQdFKH0nAVs819d2-4eKIJlZHiaiVEcXSO3Q7Ut,ach,2024-06-09 19:37:38,PDT,USD,1.02,Authorised,USD,-1.02,1.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JD5JGC5CXRHHSXT5,collection-0Y93zRsQdFKH0nAVs819d2-4eKIJlZHiaiVEcXSO3Q7Ut,ach,2024-06-09 19:37:38,PDT,USD,1.02,Received,USD,1.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JD5JGC5CXRHHSXT5,collection-0Y93zRsQdFKH0nAVs819d2-4eKIJlZHiaiVEcXSO3Q7Ut,ach,2024-06-09 19:37:46,PDT,USD,1.02,SentForSettle,USD,,-1.02,1.02,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZSJJ8Z5DVFZTL3V5,collection-4pp3FieGe32ev8ErOvS2tz-7XqHFJKBucG7rsqo3jBMj3,ach,2024-06-09 19:37:56,PDT,USD,1.01,Authorised,USD,-1.01,1.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZSJJ8Z5DVFZTL3V5,collection-4pp3FieGe32ev8ErOvS2tz-7XqHFJKBucG7rsqo3jBMj3,ach,2024-06-09 19:37:56,PDT,USD,1.01,Received,USD,1.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T5VPCZ5DVFZTL3V5,collection-4pp3FieGe32ev8ErOvS2tz-5Px38Vz0msk4pXrnTE8yef,ach,2024-06-09 19:38:10,PDT,USD,1.02,Authorised,USD,-1.02,1.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T5VPCZ5DVFZTL3V5,collection-4pp3FieGe32ev8ErOvS2tz-5Px38Vz0msk4pXrnTE8yef,ach,2024-06-09 19:38:10,PDT,USD,1.02,Received,USD,1.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T5VPCZ5DVFZTL3V5,collection-4pp3FieGe32ev8ErOvS2tz-5Px38Vz0msk4pXrnTE8yef,ach,2024-06-09 19:38:11,PDT,USD,1.02,SentForSettle,USD,,-1.02,1.02,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZSJJ8Z5DVFZTL3V5,collection-4pp3FieGe32ev8ErOvS2tz-7XqHFJKBucG7rsqo3jBMj3,ach,2024-06-09 19:38:11,PDT,USD,1.01,SentForSettle,USD,,-1.01,1.01,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QHPM8Q4B26252VT5,collection-4WaK6DY9i06bfLhpXroONR-5YW16P7MfTlVKhpfghEoFT,ach,2024-06-09 19:38:31,PDT,USD,1.01,Received,USD,1.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QHPM8Q4B26252VT5,collection-4WaK6DY9i06bfLhpXroONR-5YW16P7MfTlVKhpfghEoFT,ach,2024-06-09 19:38:31,PDT,USD,1.01,Authorised,USD,-1.01,1.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QHPM8Q4B26252VT5,collection-4WaK6DY9i06bfLhpXroONR-5YW16P7MfTlVKhpfghEoFT,ach,2024-06-09 19:38:39,PDT,USD,1.01,SentForSettle,USD,,-1.01,1.01,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VPNMQD886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-1IM0w9dSwqkm4xKIDw9oo6,ach,2024-06-09 19:38:47,PDT,USD,1.02,Authorised,USD,-1.02,1.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VPNMQD886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-1IM0w9dSwqkm4xKIDw9oo6,ach,2024-06-09 19:38:47,PDT,USD,1.02,Received,USD,1.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VPNMQD886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-1IM0w9dSwqkm4xKIDw9oo6,ach,2024-06-09 19:38:50,PDT,USD,1.02,SentForSettle,USD,,-1.02,1.02,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZSTWSZ5DVFZTL3V5,collection-4WaK6DY9i06bfLhpXroONR-2BlG1vvP0fdTp8UCPXmNVu,ach,2024-06-09 19:39:08,PDT,USD,1.03,Received,USD,1.03,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZSTWSZ5DVFZTL3V5,collection-4WaK6DY9i06bfLhpXroONR-2BlG1vvP0fdTp8UCPXmNVu,ach,2024-06-09 19:39:08,PDT,USD,1.03,Authorised,USD,-1.03,1.03,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZSTWSZ5DVFZTL3V5,collection-4WaK6DY9i06bfLhpXroONR-2BlG1vvP0fdTp8UCPXmNVu,ach,2024-06-09 19:39:11,PDT,USD,1.03,SentForSettle,USD,,-1.03,1.03,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QNNP5XV3H8SRHBV5,collection-4WaK6DY9i06bfLhpXroONR-7Hx8JCsrRCSeAT9EwgjWZl,ach,2024-06-09 19:39:24,PDT,USD,1.04,Authorised,USD,-1.04,1.04,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QNNP5XV3H8SRHBV5,collection-4WaK6DY9i06bfLhpXroONR-7Hx8JCsrRCSeAT9EwgjWZl,ach,2024-06-09 19:39:24,PDT,USD,1.04,Received,USD,1.04,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T5WDFD5CXRHHSXT5,collection-4WaK6DY9i06bfLhpXroONR-1LJZEyaHRSo1FIeIjOLHUD,ach,2024-06-09 19:39:36,PDT,USD,1.05,Received,USD,1.05,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T5WDFD5CXRHHSXT5,collection-4WaK6DY9i06bfLhpXroONR-1LJZEyaHRSo1FIeIjOLHUD,ach,2024-06-09 19:39:36,PDT,USD,1.05,Authorised,USD,-1.05,1.05,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QNNP5XV3H8SRHBV5,collection-4WaK6DY9i06bfLhpXroONR-7Hx8JCsrRCSeAT9EwgjWZl,ach,2024-06-09 19:39:38,PDT,USD,1.04,SentForSettle,USD,,-1.04,1.04,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T5WDFD5CXRHHSXT5,collection-4WaK6DY9i06bfLhpXroONR-1LJZEyaHRSo1FIeIjOLHUD,ach,2024-06-09 19:39:44,PDT,USD,1.05,SentForSettle,USD,,-1.05,1.05,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Z2MFMMM77SRZ5TT5,collection-4WaK6DY9i06bfLhpXroONR-4xSzDGFCi5QNG1kNP8mOxh,ach,2024-06-09 19:39:52,PDT,USD,1.06,Received,USD,1.06,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Z2MFMMM77SRZ5TT5,collection-4WaK6DY9i06bfLhpXroONR-4xSzDGFCi5QNG1kNP8mOxh,ach,2024-06-09 19:39:52,PDT,USD,1.06,Authorised,USD,-1.06,1.06,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Z2MFMMM77SRZ5TT5,collection-4WaK6DY9i06bfLhpXroONR-4xSzDGFCi5QNG1kNP8mOxh,ach,2024-06-09 19:39:54,PDT,USD,1.06,SentForSettle,USD,,-1.06,1.06,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,HGD4FF886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-2zZbvmSFVAF80ODwHqjzO3,ach,2024-06-09 19:40:08,PDT,USD,1.07,Authorised,USD,-1.07,1.07,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,HGD4FF886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-2zZbvmSFVAF80ODwHqjzO3,ach,2024-06-09 19:40:08,PDT,USD,1.07,Received,USD,1.07,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RZ2CCN7BG9QKTH65,collection-6RJKNRqL0UyELVXWVqbczt-3jPi3lrd5fxpMki82eiWav,ach,2024-06-09 19:40:16,PDT,USD,5.55,Authorised,USD,-5.55,5.55,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RZ2CCN7BG9QKTH65,collection-6RJKNRqL0UyELVXWVqbczt-3jPi3lrd5fxpMki82eiWav,ach,2024-06-09 19:40:16,PDT,USD,5.55,Received,USD,5.55,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,HGD4FF886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-2zZbvmSFVAF80ODwHqjzO3,ach,2024-06-09 19:40:19,PDT,USD,1.07,SentForSettle,USD,,-1.07,1.07,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RZ2CCN7BG9QKTH65,collection-6RJKNRqL0UyELVXWVqbczt-3jPi3lrd5fxpMki82eiWav,ach,2024-06-09 19:40:23,PDT,USD,5.55,SentForSettle,USD,,-5.55,5.55,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,LBGQJF886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-5Z7eb6F697PORh1Yd3Y61T,ach,2024-06-09 19:40:24,PDT,USD,1.08,Received,USD,1.08,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,LBGQJF886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-5Z7eb6F697PORh1Yd3Y61T,ach,2024-06-09 19:40:24,PDT,USD,1.08,Authorised,USD,-1.08,1.08,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,G85QLLXZ24KHQQ65,collection-6RJKNRqL0UyELVXWVqbczt-5sXec9iED7UAhw36uUuVND,ach,2024-06-09 19:40:25,PDT,USD,1.00,Authorised,USD,-1.00,1.00,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,G85QLLXZ24KHQQ65,collection-6RJKNRqL0UyELVXWVqbczt-5sXec9iED7UAhw36uUuVND,ach,2024-06-09 19:40:25,PDT,USD,1.00,Received,USD,1.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,LBGQJF886D22P4V5,collection-4WaK6DY9i06bfLhpXroONR-5Z7eb6F697PORh1Yd3Y61T,ach,2024-06-09 19:40:34,PDT,USD,1.08,SentForSettle,USD,,-1.08,1.08,,,,,,,,,system,ach,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NM2BWD5CXRHHSXT5,collection-4WaK6DY9i06bfLhpXroONR-5sZoENFSGgJRPyP5Gz3WXg,ach,2024-06-09 19:40:37,PDT,USD,1.09,Received,USD,1.09,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
